name,word_num,file_name,language,NewSong,freq,SongNameRaw,abbr
Bóng biển,2,106316,1,0,0,Bong bien,106316
Bóng biển,2,101079,1,0,0,Bong bien,101079
Bóng biển,2,101365,1,0,0,Bong bien,101365
Bóng cả,2,771870,1,0,0,Bong ca,771870
Bóng mưa,2,121673,1,0,0,Bong mua,121673
Bông sen,2,101958,1,0,0,Bong sen,101958
Bóng tình,2,773018,1,0,0,Bong tinh,773018
Bóng tròn,2,502529,1,0,0,Bong tron,502529
Bọt biển (sc),2,101358,1,0,0,Bot bien (sc),101358
Breathe again,2,141419,2,0,0,Breathe again,141419
Bức xúc,2,774865,1,1,0,Buc xuc,774865
Bức xúc (remix),2,775947,1,1,0,Buc xuc (remix),775947
Bụi đường,2,771718,1,0,0,Bui duong,771718
Bụi mờ (sc),2,500060,1,0,0,Bui mo (sc),500060
Bụi phấn,2,502222,1,0,0,Bui phan,502222
Bụi phấn,2,301129,1,0,0,Bui phan,301129
Bụi phấn,2,775770,1,1,0,Bui phan,775770
Bụi phấn (remix),2,774763,1,1,0,Bui phan (remix),774763
Bước chân,2,775373,1,1,0,Buoc chan,775373
Bước đôi (sc),2,122258,1,0,0,Buoc doi (sc),122258
Bước qua,2,770241,1,0,0,Buoc qua,770241
Bướm đêm (remix),2,775804,1,1,0,Buom dem (remix),775804
Bướm hoa,2,301133,1,0,0,Buom hoa,301133
Bướm tình,2,770689,1,0,0,Buom tinh,770689
Bướm trắng,2,101112,1,0,0,Buom trang,101112
Bướm trắng,2,103982,1,0,0,Buom trang,103982
Bướm trắng,2,104492,1,0,0,Buom trang,104492
Bướm trắng,2,106325,1,0,0,Buom trang,106325
Bướm trắng,2,121014,1,0,0,Buom trang,121014
Bướm trắng,2,101070,1,0,0,Buom trang,101070
Buồn 1,2,770047,1,0,0,Buon 1,770047
Buồn 2,2,660003,1,0,0,Buon 2,660003
Buồn lắm,2,774468,1,0,0,Buon lam,774468
Buồn ơi,2,101138,1,0,0,Buon oi,101138
Buông tay,2,772117,1,0,0,Buong tay,772117
Buông tay,2,775374,1,1,0,Buong tay,775374
Buông tay (sc),2,774765,1,1,0,Buong tay (sc),774765
Buông xuôi,2,770332,1,0,0,Buong xuoi,770332
Bye bye,2,101988,1,0,0,Bye bye,101988
Ca dao,2,101263,1,0,0,Ca dao,101263
Cách xa,2,301144,1,0,0,Cach xa,301144
Cách xa,2,101321,1,0,0,Cach xa,101321
Café chiều,2,101363,1,0,0,Cafe chieu,101363
Cafe đắng,2,301145,1,0,0,Cafe dang,301145
Cái tên,2,771372,1,0,0,Cai ten,771372
California dreaming,2,141297,2,0,0,California dreaming,141297
Cạm bẫy,2,121365,1,0,0,Cam bay,121365
Cạm bẫy,2,771373,1,0,0,Cam bay,771373
Cám dỗ,2,771244,1,0,0,Cam do,771244
Cảm giác,2,770334,1,0,0,Cam giac,770334
Cảm giác,2,121623,1,0,0,Cam giac,121623
Cảm ơn,2,775224,1,1,0,Cam on,775224
Cảm ơn,2,772727,1,0,0,Cam on,772727
Cần lắm,2,773574,1,0,0,Can lam,773574
Cần lắm,2,772015,1,0,0,Can lam,772015
Căn phòng (sc),2,771959,1,0,0,Can phong (sc),771959
Cắn rứt,2,107100,1,0,0,Can rut,107100
Cần thiết,2,111333,1,0,0,Can thiet,111333
Careless whisper,2,141298,2,0,0,Careless whisper,141298
Cartoon heroes,2,141423,2,0,0,Cartoon heroes,141423
Cát bụi,2,101552,1,0,0,Cat bui,101552
Cát bụi,2,101525,1,0,0,Cat bui,101525
Cát bụi,2,301158,1,0,0,Cat bui,301158
Cát bụi (remix),2,775672,1,1,0,Cat bui (remix),775672
Cát bụi (sc),2,773637,1,0,0,Cat bui (sc),773637
Cậu ấm,2,771133,1,0,0,Cau am,771133
Cậu ấm,2,771134,1,0,0,Cau am,771134
Câu hỏi,2,770910,1,0,0,Cau hoi,770910
Cây bàng,2,770816,1,0,0,Cay bang,770816
Cây dừa,2,103011,1,0,0,Cay dua,103011
Cha già,2,774672,1,1,0,Cha gia,774672
Cha thiêng,2,774565,1,1,0,Cha thieng,774565
Cha tôi,2,101744,1,0,0,Cha toi,101744
Cha tôi,2,500078,1,0,0,Cha toi,500078
Cha tôi (sc),2,106105,1,0,0,Cha toi (sc),106105
Cha yêu,2,101027,1,0,0,Cha yeu,101027
Cha yêu,2,106348,1,0,0,Cha yeu,106348
Cha yêu,2,107265,1,0,0,Cha yeu,107265
Cha yêu,2,301170,1,0,0,Cha yeu,301170
Chán đời,2,773808,1,0,0,Chan doi,773808
Chán quá,2,771068,1,0,0,Chan qua,771068
Chân quê,2,111034,1,0,0,Chan que,111034
Chân quê,2,111035,1,0,0,Chan que,111035
Chân quê,2,101113,1,0,0,Chan que,101113
Chân quê,2,101187,1,0,0,Chan que,101187
Chân quê (remix),2,774111,1,0,0,Chan que (remix),774111
Chân tình,2,110999,1,0,0,Chan tinh,110999
Chân tình,2,104518,1,0,0,Chan tinh,104518
Chân tình,2,301172,1,0,0,Chan tinh,301172
Chàng khờ,2,121259,1,0,0,Chang kho,121259
Chạnh lòng,2,500080,1,0,0,Chanh long,500080
Chạnh lòng,2,101372,1,0,0,Chanh long,101372
Chạnh lòng,2,102288,1,0,0,Chanh long,102288
Chào xuân,2,502536,1,0,0,Chao xuan,502536
Chạy mưa,2,773287,1,0,0,Chay mua,773287
Chém gió,2,773428,1,0,0,Chem gio,773428
Chén đắng,2,106126,1,0,0,Chen dang,106126
Chén đắng (3h),2,771788,1,0,0,Chen dang (3h),771788
Chén đắng (clip),2,111037,1,0,0,Chen dang (clip),111037
Chênh vênh,2,111863,1,0,0,Chenh venh,111863
Chỉ cần,2,301177,1,0,0,Chi can,301177
Chị hai,2,775673,1,1,0,Chi hai,775673
Chị hai (sc),2,773941,1,0,0,Chi hai (sc),773941
Chị hằng,2,301188,1,0,0,Chi hang,301188
Chỉ là,2,771023,1,0,0,Chi la,771023
Chị tôi,2,102121,1,0,0,Chi toi,102121
Chị tôi,2,102210,1,0,0,Chi toi,102210
Chị tôi,2,121104,1,0,0,Chi toi,121104
Chị tôi,2,502808,1,0,0,Chi toi,502808
Chị tôi,2,101080,1,0,0,Chi toi,101080
Chị tôi,2,500089,1,0,0,Chi toi,500089
Chị tôi,2,111039,1,0,0,Chi toi,111039
Chia đôi,2,771376,1,0,0,Chia doi,771376
Chia ly,2,121020,1,0,0,Chia ly,121020
Chia tay,2,103814,1,0,0,Chia tay,103814
Chia tay,2,302986,1,0,0,Chia tay,302986
Chia tay,2,101523,1,0,0,Chia tay,101523
Chia tay (sc),2,771333,1,0,0,Chia tay (sc),771333
Chia xa,2,101696,1,0,0,Chia xa,101696
Chia xa,2,111040,1,0,0,Chia xa,111040
Chia xa,2,104535,1,0,0,Chia xa,104535
Chia xa,2,101193,1,0,0,Chia xa,101193
Chia xa (sc),2,102263,1,0,0,Chia xa (sc),102263
Chiếc bóng,2,105851,1,0,0,Chiec bong,105851
Chiếc bóng,2,111334,1,0,0,Chiec bong,111334
Chiếc gương,2,502391,1,0,0,Chiec guong,502391
Chiếc lá,2,301206,1,0,0,Chiec la,301206
Chiếc nhẫn,2,771377,1,0,0,Chiec nhan,771377
Chiếc xuồng (sc),2,104541,1,0,0,Chiec xuong (sc),104541
Chiếc xuồng (tân cổ) (sc),2,500673,1,0,0,Chiec xuong (tan co) (sc),500673
Chiều ấy,2,301217,1,0,0,Chieu ay,301217
Chiều buồn,2,106354,1,0,0,Chieu buon,106354
Chiều hoang,2,104545,1,0,0,Chieu hoang,104545
Chiều hoang,2,104544,1,0,0,Chieu hoang,104544
Chiều maxcova,2,302987,1,0,0,Chieu maxcova,302987
Chiều quê,2,301230,1,0,0,Chieu que,301230
Chiều quê,2,301302,1,0,0,Chieu que,301302
Chiều rơi,2,301231,1,0,0,Chieu roi,301231
Chiều tà,2,104547,1,0,0,Chieu ta,104547
Chiều tàn,2,111337,1,0,0,Chieu tan,111337
Chiều tím,2,102422,1,0,0,Chieu tim,102422
Chiều tím,2,102797,1,0,0,Chieu tim,102797
Chiều tím,2,770915,1,0,0,Chieu tim,770915
Chiều tím,2,106363,1,0,0,Chieu tim,106363
Chiều tím,2,502540,1,0,0,Chieu tim,502540
Chiều vàng,2,301236,1,0,0,Chieu vang,301236
Chiều vắng,2,771650,1,0,0,Chieu vang,771650
Chiều xuân,2,101469,1,0,0,Chieu xuan,101469
Chiều xuân,2,101745,1,0,0,Chieu xuan,101745
Chiều xuân,2,103053,1,0,0,Chieu xuan,103053
Chiều xuân,2,104549,1,0,0,Chieu xuan,104549
Chiều xuân,2,103534,1,0,0,Chieu xuan,103534
Chim bay,2,502541,1,0,0,Chim bay,502541
Chính em,2,770327,1,0,0,Chinh em,770327
Chờ ai,2,106131,1,0,0,Cho ai,106131
Cho con,2,103330,1,0,0,Cho con,103330
Chợ đời(sc),2,770098,1,0,0,Cho doi(sc),770098
Chờ đông (sc),2,106366,1,0,0,Cho dong (sc),106366
Cho em,2,770082,1,0,0,Cho em,770082
Chờ em,2,111046,1,0,0,Cho em,111046
Chờ em,2,121627,1,0,0,Cho em,121627
Chờ em,2,770917,1,0,0,Cho em,770917
Chờ em,2,301251,1,0,0,Cho em,301251
Chợ mới (tân cổ),2,773471,1,0,0,Cho moi (tan co),773471
Chờ người,2,101637,1,0,0,Cho nguoi,101637
Chờ người,2,104557,1,0,0,Cho nguoi,104557
Chờ người,2,104555,1,0,0,Cho nguoi,104555
Chờ người,2,104556,1,0,0,Cho nguoi,104556
Chờ người (sc),2,772734,1,0,0,Cho nguoi (sc),772734
Chờ người (sc),2,102478,1,0,0,Cho nguoi (sc),102478
Chơ vơ,2,775675,1,1,0,Cho vo,775675
Chốn cũ,2,301267,1,0,0,Chon cu,301267
Chồng xa,2,102554,1,0,0,Chong xa,102554
Chồng xa,2,111576,1,0,0,Chong xa,111576
Chồng xa,2,102110,1,0,0,Chong xa,102110
Chợt khóc,2,770609,1,0,0,Chot khoc,770609
Chợt nhớ,2,775383,1,1,0,Chot nho,775383
Chợt quên,2,774975,1,1,0,Chot quen,774975
Chợt yêu,2,770369,1,0,0,Chot yeu,770369
Chú rể,2,773836,1,0,0,Chu re,773836
Chữ tình,2,107185,1,0,0,Chu tinh,107185
Chúc tết,2,103499,1,0,0,Chuc tet,103499
Chúc tết,2,104560,1,0,0,Chuc tet,104560
Chúc tết,2,775523,1,1,0,Chuc tet,775523
Chúc xuân,2,775386,1,1,0,Chuc xuan,775386
Chúc xuân,2,301274,1,0,0,Chuc xuan,301274
Chúc xuân (sc),2,771046,1,0,0,Chuc xuan (sc),771046
Chung mộng,2,102208,1,0,0,Chung mong,102208
Chung tình,2,774771,1,1,0,Chung tinh,774771
Chuông gió,2,775524,1,1,0,Chuong gio,775524
Chuông gió,2,121123,1,0,0,Chuong gio,121123
Chuyển bến,2,301280,1,0,0,Chuyen ben,301280
Chuyện đời,2,101530,1,0,0,Chuyen doi,101530
Chuyển gạo (sc),2,502546,1,0,0,Chuyen gao (sc),502546
Chuyện lạ,2,102257,1,0,0,Chuyen la,102257
Chuyện mưa,2,772337,1,0,0,Chuyen mua,772337
Chuyện nhỏ,2,101046,1,0,0,Chuyen nho,101046
Chuyện tình,2,301294,1,0,0,Chuyen tinh,301294
Chuyện tình (love story),2,301295,1,0,0,Chuyen tinh (love story),301295
Có ai,2,773876,1,0,0,Co ai,773876
Có ai (remix),2,774875,1,1,0,Co ai (remix),774875
Có bao giờ,2,121536,1,0,0,Co bao gio,121536
Cô bé,2,104608,1,0,0,Co be,104608
Cỏ dại,2,121169,1,0,0,Co dai,121169
Cô dâu,2,773338,1,0,0,Co dau,773338
Cô đơn,2,101095,1,0,0,Co don,101095
Cô đơn,2,103323,1,0,0,Co don,103323
Cô đơn,2,773576,1,0,0,Co don,773576
Cô đơn,2,111341,1,0,0,Co don,111341
Cô đơn,2,101052,1,0,0,Co don,101052
Cô đơn,2,775962,1,1,0,Co don,775962
Cô đơn (na9),2,301315,1,0,0,Co don (na9),301315
Cô đơn (nguyen thanh),2,301316,1,0,0,Co don (nguyen thanh),301316
Cô đơn (nhac ngoai),2,301317,1,0,0,Co don (nhac ngoai),301317
Có em,2,111053,1,0,0,Co em,111053
Có em,2,301319,1,0,0,Co em,301319
Cô giáo,2,103586,1,0,0,Co giao,103586
Cỏ hồng (sc),2,500140,1,0,0,Co hong (sc),500140
Có khi,2,775963,1,1,0,Co khi,775963
Cò lả,2,102559,1,0,0,Co la,102559
Cò lả,2,103603,1,0,0,Co la,103603
Cò lả,2,301328,1,0,0,Co la,301328
Có lẽ,2,771250,1,0,0,Co le,771250
Có lẽ,2,111609,1,0,0,Co le,111609
Có lẽ,2,101304,1,0,0,Co le,101304
Có lẽ,2,773096,1,0,0,Co le,773096
Có lẽ,2,301333,1,0,0,Co le,301333
Có lẽ,2,111054,1,0,0,Co le,111054
Có lẽ,2,111897,1,0,0,Co le,111897
Có lẽ,2,771249,1,0,0,Co le,771249
Có úa,2,773823,1,0,0,Co ua,773823
Cỏ úa,2,102781,1,0,0,Co ua,102781
Cỏ úa,2,111056,1,0,0,Co ua,111056
Cỏ úa,2,104621,1,0,0,Co ua,104621
Cỏ úa (sc),2,771568,1,0,0,Co ua (sc),771568
Cỏ úa (sc),2,122030,1,0,0,Co ua (sc),122030
Cỏ xanh,2,101700,1,0,0,Co xanh,101700
Cỏ xanh,2,301351,1,0,0,Co xanh,301351
Cỏ xanh,2,770535,1,0,0,Co xanh,770535
Cõi đêm,2,302992,1,0,0,Coi dem,302992
Cõi mơ,2,104614,1,0,0,Coi mo,104614
Cõi nhớ,2,102046,1,0,0,Coi nho,102046
Cõi nhớ,2,775237,1,1,0,Coi nho,775237
Cõi nhớ,2,772476,1,0,0,Coi nho,772476
Cõi nhớ,2,102722,1,0,0,Coi nho,102722
Cõi tình,2,122193,1,0,0,Coi tinh,122193
Cõi vắng,2,104622,1,0,0,Coi vang,104622
Come on,2,121836,1,0,0,Come on,121836
Come toi,2,106380,1,0,0,Come toi,106380
Comme toi,2,301354,1,0,0,Comme toi,301354
Complicated heart,2,141300,2,0,0,Complicated heart,141300
Con cò,2,500152,1,0,0,Con co,500152
Con cò,2,771982,1,0,0,Con co,771982
Còn đâu (sc),2,770574,1,0,0,Con dau (sc),770574
Còn duyên,2,101751,1,0,0,Con duyen,101751
Con gái,2,301366,1,0,0,Con gai,301366
Con gái (nữ),2,301367,1,0,0,Con gai (nu),301367
Con gái (sc),2,104631,1,0,0,Con gai (sc),104631
Con khóc,2,773740,1,0,0,Con khoc,773740
Cơn lốc,2,502398,1,0,0,Con loc,502398
Còn mãi,2,106386,1,0,0,Con mai,106386
Cơn mơ,2,770697,1,0,0,Con mo,770697
Cơn mơ,2,772477,1,0,0,Con mo,772477
Cơn mưa,2,301379,1,0,0,Con mua,301379
Con trai,2,774402,1,0,0,Con trai,774402
Con yêu,2,301393,1,0,0,Con yeu,301393
Con yêu,2,502848,1,0,0,Con yeu,502848
Con yêu,2,101166,1,0,0,Con yeu,101166
Con yêu (remix),2,775080,1,1,0,Con yeu (remix),775080
Cứ yêu,2,772967,1,0,0,Cu yeu,772967
Cúc ơi,2,773741,1,0,0,Cuc oi,773741
Cún yêu,2,770206,1,0,0,Cun yeu,770206
Cuối cùng,2,771413,1,0,0,Cuoi cung,771413
Cuội ơi,2,301408,1,0,0,Cuoi oi,301408
Dạ khúc,2,301410,1,0,0,Da khuc,301410
Dạ khúc,2,301411,1,0,0,Da khuc,301411
Dạ khúc,2,772431,1,0,0,Da khuc,772431
Dạ khúc (serenade),2,105909,1,0,0,Da khuc (serenade),105909
Đá lạnh,2,774477,1,0,0,Da lanh,774477
Đã mất,2,770921,1,0,0,Da mat,770921
Đa nghi,2,771001,1,0,0,Da nghi,771001
Đã phai,2,772366,1,0,0,Da phai,772366
Đa tình,2,101508,1,0,0,Da tinh,101508
Đa tình,2,500184,1,0,0,Da tinh,500184
Dã tràng,2,500185,1,0,0,Da trang,500185
Đã từng (sc),2,775534,1,1,0,Da tung (sc),775534
Daddy's home,2,141405,2,0,0,Daddy's home,141405
Dại khờ,2,301417,1,0,0,Dai kho,301417
Dại khờ,2,101925,1,0,0,Dai kho,101925
Đại lộ,2,102444,1,0,0,Dai lo,102444
Đại lộ,2,301418,1,0,0,Dai lo,301418
Đam mê,2,102085,1,0,0,Dam me,102085
Đam mê,2,102376,1,0,0,Dam me,102376
Đam mê,2,102880,1,0,0,Dam me,102880
Đam mê,2,773100,1,0,0,Dam me,773100
Đam mê (sc),2,102945,1,0,0,Dam me (sc),102945
Đàn bà,2,102419,1,0,0,Dan ba,102419
Đàn bà,2,106096,1,0,0,Dan ba,106096
Đàn bà (remix),2,775536,1,1,0,Dan ba (remix),775536
Đàn bà (sc),2,101505,1,0,0,Dan ba (sc),101505
Đắn đo,2,772662,1,0,0,Dan do,772662
Đàn ông,2,105896,1,0,0,Dan ong,105896
Đàn ông,2,104658,1,0,0,Dan ong,104658
Đàn sầu (sc),2,500190,1,0,0,Dan sau (sc),500190
Dancing queen,2,141404,2,0,0,Dancing queen,141404
Đắng cay,2,111913,1,0,0,Dang cay,111913
Đắng cay,2,771196,1,0,0,Dang cay,771196
Đắng cay,2,121993,1,0,0,Dang cay,121993
Đắng cay (remix),2,773270,1,0,0,Dang cay (remix),773270
Dang dở,2,102778,1,0,0,Dang do,102778
Dáng em,2,101877,1,0,0,Dang em,101877
Dáng em,2,104659,1,0,0,Dang em,104659
Dáng em,2,301425,1,0,0,Dang em,301425
Dáng em (remix),2,774330,1,0,0,Dang em (remix),774330
Dáng em (remix),2,775537,1,1,0,Dang em (remix),775537
Đắng lòng,2,774774,1,1,0,Dang long,774774
Đắng môi (sc),2,771254,1,0,0,Dang moi (sc),771254
Đắng môi (solo),2,771885,1,0,0,Dang moi (solo),771885
Dáng ngọc,2,101205,1,0,0,Dang ngoc,101205
Dáng ngọc,2,301426,1,0,0,Dang ngoc,301426
Dáng ngọc,2,121302,1,0,0,Dang ngoc,121302
Dáng xưa,2,101336,1,0,0,Dang xua,101336
Dáng xưa,2,500191,1,0,0,Dang xua,500191
Dáng xuân,2,301428,1,0,0,Dang xuan,301428
Dáng xuân,2,104660,1,0,0,Dang xuan,104660
Đánh mất,2,302994,1,0,0,Danh mat,302994
Đánh mất,2,104662,1,0,0,Danh mat,104662
Danh phận,2,773644,1,0,0,Danh phan,773644
Đành quên,2,770037,1,0,0,Danh quen,770037
Đánh thức,2,773840,1,0,0,Danh thuc,773840
Đất nước,2,101516,1,0,0,Dat nuoc,101516
Đất nước,2,102838,1,0,0,Dat nuoc,102838
Đất nước,2,104666,1,0,0,Dat nuoc,104666
Đất nước,2,104667,1,0,0,Dat nuoc,104667
Đất nước,2,301430,1,0,0,Dat nuoc,301430
Dấu mưa,2,773841,1,0,0,Dau mua,773841
Dấu mưa (remix),2,774404,1,0,0,Dau mua (remix),774404
Đau tim,2,770637,1,0,0,Dau tim,770637
Dấu tình,2,103651,1,0,0,Dau tinh,103651
Dấu vết,2,301440,1,0,0,Dau vet,301440
Dấu vết,2,500204,1,0,0,Dau vet,500204
Dấu yêu,2,111071,1,0,0,Dau yeu,111071
Dấu yêu,2,302995,1,0,0,Dau yeu,302995
Dấu yêu,2,101711,1,0,0,Dau yeu,101711
Day dream,2,106417,1,0,0,Day dream,106417
Day dreams (sc),2,775816,1,1,0,Day dreams (sc),775816
Day dứt,2,122071,1,0,0,Day dut,122071
Dễ thương,2,303033,1,0,0,De thuong,303033
Dễ thương,2,500207,1,0,0,De thuong,500207
Đêm bali,2,772866,1,0,0,Dem bali,772866
Đêm buồn,2,775086,1,1,0,Dem buon,775086
Đêm buồn,2,106420,1,0,0,Dem buon,106420
Đêm cuối,2,102450,1,0,0,Dem cuoi,102450
Đêm cuối,2,102928,1,0,0,Dem cuoi,102928
Đêm cuối,2,103005,1,0,0,Dem cuoi,103005
Đêm cuối,2,101635,1,0,0,Dem cuoi,101635
Đêm cuối (clip 2),2,106238,1,0,0,Dem cuoi (clip 2),106238
Đêm cuối (sc),2,104682,1,0,0,Dem cuoi (sc),104682
Đêm cuối (tân cổ),2,771844,1,0,0,Dem cuoi (tan co),771844
Đêm dài,2,771534,1,0,0,Dem dai,771534
Đêm đông,2,770514,1,0,0,Dem dong,770514
Đêm đông,2,770555,1,0,0,Dem dong,770555
Đêm đông,2,502862,1,0,0,Dem dong,502862
Đêm đông,2,301456,1,0,0,Dem dong,301456
Đêm đông,2,104685,1,0,0,Dem dong,104685
Đêm đông (chacha),2,103604,1,0,0,Dem dong (chacha),103604
Đêm đông (sc),2,104684,1,0,0,Dem dong (sc),104684
Đêm hoang,2,500208,1,0,0,Dem hoang,500208
Đêm hồng,2,502567,1,0,0,Dem hong,502567
Đêm lạnh,2,774227,1,0,0,Dem lanh,774227
Đêm mưa,2,111922,1,0,0,Dem mua,111922
Đêm mưa,2,772065,1,0,0,Dem mua,772065
Đêm mưa,2,103740,1,0,0,Dem mua,103740
Đếm sao,2,301460,1,0,0,Dem sao,301460
Đêm say,2,106427,1,0,0,Dem say,106427
Đêm thu,2,102485,1,0,0,Dem thu,102485
Đêm trắng,2,771795,1,0,0,Dem trang,771795
Đêm trắng,2,301465,1,0,0,Dem trang,301465
Đêm về,2,104698,1,0,0,Dem ve,104698
Đêm xuân,2,502363,1,0,0,Dem xuan,502363
Đèn cù,2,103109,1,0,0,Den cu,103109
Đèn khuya,2,101419,1,0,0,Den khuya,101419
Đèn khuya,2,772533,1,0,0,Den khuya,772533
Đèn khuya,2,775972,1,1,0,Den khuya,775972
Đến sau,2,770276,1,0,0,Den sau,770276
Đến sau,2,773645,1,0,0,Den sau,773645
Dệt gấm,2,104702,1,0,0,Det gam,104702
Đi cày,2,302996,1,0,0,Di cay,302996
Đi cày,2,502870,1,0,0,Di cay,502870
Đi cấy,2,101902,1,0,0,Di cay,101902
Đi cấy,2,772713,1,0,0,Di cay,772713
Đi học,2,502242,1,0,0,Di hoc,502242
Đi học,2,771564,1,0,0,Di hoc,771564
Đi học (remix),2,774777,1,1,0,Di hoc (remix),774777
Dĩ vãng,2,101390,1,0,0,Di vang,101390
Dĩ vãng (sc),2,770239,1,0,0,Di vang (sc),770239
Diễm tình,2,770427,1,0,0,Diem tinh,770427
Diễm xưa,2,101344,1,0,0,Diem xua,101344
Diễm xưa,2,102806,1,0,0,Diem xua,102806
Diễm xưa,2,301478,1,0,0,Diem xua,301478
Diễm xưa,2,500223,1,0,0,Diem xua,500223
Diễm xưa,2,774483,1,0,0,Diem xua,774483
Định mệnh,2,103813,1,0,0,Dinh menh,103813
Định mệnh,2,122003,1,0,0,Dinh menh,122003
Định mệnh,2,102988,1,0,0,Dinh menh,102988
Định mệnh,2,101572,1,0,0,Dinh menh,101572
Định mệnh,2,104708,1,0,0,Dinh menh,104708
Định mệnh (remix),2,775542,1,1,0,Dinh menh (remix),775542
Định mệnh (remix),2,775684,1,1,0,Dinh menh (remix),775684
Định mệnh (sc),2,774365,1,0,0,Dinh menh (sc),774365
Đỉnh sầu,2,106436,1,0,0,Dinh sau,106436
Đính ước (sc),2,770625,1,0,0,Dinh uoc (sc),770625
Dirty diana,2,141400,2,0,0,Dirty diana,141400
Đố ai,2,105903,1,0,0,Do ai,105903
Đò dọc,2,103165,1,0,0,Do doc,103165
Đò dọc (sc),2,101714,1,0,0,Do doc (sc),101714
Đồ hâm,2,772171,1,0,0,Do ham,772171
Đổ lỗi,2,775685,1,1,0,Do loi,775685
Đổ lỗi (remix),2,775686,1,1,0,Do loi (remix),775686
Đò nghèo,2,301487,1,0,0,Do ngheo,301487
Đố tình,2,104709,1,0,0,Do tinh,104709
Đò xưa,2,111769,1,0,0,Do xua,111769
Độc bước,2,771198,1,0,0,Doc buoc,771198
Độc huyền,2,104082,1,0,0,Doc huyen,104082
Độc huyền,2,500230,1,0,0,Doc huyen,500230
Dốc mơ,2,111614,1,0,0,Doc mo,111614
Độc thân,2,773681,1,0,0,Doc than,773681
Độc thoại,2,772296,1,0,0,Doc thoai,772296
Đôi bờ,2,301497,1,0,0,Doi bo,301497
Đôi bờ,2,101179,1,0,0,Doi bo,101179
Đôi bóng,2,104715,1,0,0,Doi bong,104715
Đôi cánh,2,770762,1,0,0,Doi canh,770762
Đợi chờ,2,502877,1,0,0,Doi cho,502877
Đợi chờ,2,104719,1,0,0,Doi cho,104719
Đợi chờ,2,775192,1,1,0,Doi cho,775192
Đợi chờ,2,104717,1,0,0,Doi cho,104717
Đợi chờ,2,101362,1,0,0,Doi cho,101362
Đợi chờ,2,101233,1,0,0,Doi cho,101233
Đợi chờ,2,102910,1,0,0,Doi cho,102910
Đôi dép,2,773418,1,0,0,Doi dep,773418
Đổi đời,2,121048,1,0,0,Doi doi,121048
Đợi em,2,772070,1,0,0,Doi em,772070
Đợi em,2,102795,1,0,0,Doi em,102795
Đợi em,2,122282,1,0,0,Doi em,122282
Dối gian,2,111652,1,0,0,Doi gian,111652
Dối gian,2,111344,1,0,0,Doi gian,111344
Dối gian,2,101979,1,0,0,Doi gian,101979
Dỗi hờn,2,103061,1,0,0,Doi hon,103061
Dỗi hờn,2,301505,1,0,0,Doi hon,301505
Đôi khi (sc),2,772740,1,0,0,Doi khi (sc),772740
Đôi lời,2,301507,1,0,0,Doi loi,301507
Dối lòng,2,104149,1,0,0,Doi long,104149
Dối lòng,2,302997,1,0,0,Doi long,302997
Dối lòng,2,770319,1,0,0,Doi long,770319
Dối lòng,2,773024,1,0,0,Doi long,773024
Đôi mắt,2,502879,1,0,0,Doi mat,502879
Đôi mắt,2,660010,1,0,0,Doi mat,660010
Đôi mắt,2,104097,1,0,0,Doi mat,104097
Đôi mắt,2,104726,1,0,0,Doi mat,104726
Đôi mắt (new version),2,774175,1,0,0,Doi mat (new version),774175
Đợi người,2,107051,1,0,0,Doi nguoi,107051
Đôi ta,2,103071,1,0,0,Doi ta,103071
Đổi thay,2,102960,1,0,0,Doi thay,102960
Đổi thay,2,104728,1,0,0,Doi thay,104728
Đổi thay,2,102964,1,0,0,Doi thay,102964
Đổi thay,2,101907,1,0,0,Doi thay,101907
Đổi thay,2,770602,1,0,0,Doi thay,770602
Đổi thay,2,102148,1,0,0,Doi thay,102148
Đổi thay (remix),2,774118,1,0,0,Doi thay (remix),774118
Đổi thay (sc),2,104727,1,0,0,Doi thay (sc),104727
Đồi thông,2,301514,1,0,0,Doi thong,301514
Dối trá,2,103452,1,0,0,Doi tra,103452
Dối trá,2,774884,1,1,0,Doi tra,774884
Dối trá (sc),2,105906,1,0,0,Doi tra (sc),105906
Đom đóm (sc),2,103223,1,0,0,Dom dom (sc),103223
Đơn côi,2,103123,1,0,0,Don coi,103123
Đơn côi,2,770320,1,0,0,Don coi,770320
Đơn côi,2,122099,1,0,0,Don coi,122099
Đón dâu,2,106181,1,0,0,Don dau,106181
Đơn giản (sc),2,770705,1,0,0,Don gian (sc),770705
Đón tết,2,775246,1,1,0,Don tet,775246
Đón tết,2,500236,1,0,0,Don tet,500236
Đón xuân,2,301515,1,0,0,Don xuan,301515
Đón xuân,2,301516,1,0,0,Don xuan,301516
Đón xuân,2,502168,1,0,0,Don xuan,502168
Đón xuân,2,102651,1,0,0,Don xuan,102651
Đón xuân (remix),2,775543,1,1,0,Don xuan (remix),775543
Đỏng đảnh,2,104254,1,0,0,Dong danh,104254
Dòng đời,2,502076,1,0,0,Dong doi,502076
Đồng đội,2,103754,1,0,0,Dong doi,103754
Dòng lệ,2,101800,1,0,0,Dong le,101800
Đồng thoại (sc),2,772663,1,0,0,Dong thoai (sc),772663
Đồng xanh,2,104735,1,0,0,Dong xanh,104735
Đồng xanh,2,301528,1,0,0,Dong xanh,301528
Đồng xanh,2,502887,1,0,0,Dong xanh,502887
